relative_time,distance_angle,instantaneous_amplitude,instantaneous_frequency,rms_amplitude,rms_frequency,phase_shift,wave_type,P_wave_arrival_time,S_wave_arrival_time,depth_of_source,P_wave_velocity,S_wave_velocity
115980,65.17459934382715,9.482254985121555,0.9332589439541543,2.911088090726592,2.4607480363481185,138.06089688913235,S,116622.59911856585,117081.59848897003,637.3491965551715,6.265876371164953,3.826471302876445
115995,162.35700304119183,8.67998820104022,3.973969722936729,1.612647974623498,0.6691308925974602,108.10408368618344,P,117595.78417201877,118739.20143774648,115.61702049667696,5.654319305580592,3.7559625592314214
116010,147.7186092029568,7.562850804776712,0.195420154265373,1.8020131391995609,1.7962723076278015,155.78676645492305,P,117466.45464682991,118506.77939456554,283.7142400150861,5.799961804249911,3.7193664836585016
116025,7.25013047405959,5.495521233443618,0.602299930950418,3.388172470994207,1.8479217808135184,99.89667671408694,P,116096.48379121658,116147.54364208555,352.60679191188655,6.491773032687267,3.099858472004409
116040,142.2577440072809,0.6775528122230167,0.7173606269731497,4.980962237772262,0.10231184795756945,41.119743915385925,S,117442.61239545164,118444.4783922028,416.78603153141466,5.883876832979255,3.855016176434275
116055,121.17462815397403,6.403494377831379,1.5603621522648774,4.725047396634521,0.5450905872123825,89.08050465331274,S,117249.74012925656,118103.1259358684,580.5202833888396,6.275985245220563,3.1843177635579796
116070,136.1661566122472,1.2674360083482337,1.0747124039699942,3.6087706923269156,1.9608442927011878,126.40239789350217,P,117412.55144026164,118371.51675473424,121.92369982456334,6.308606279836049,3.7672825046613054
116085,25.08861743482036,5.3267564749479694,4.537887885983792,4.90902931867003,2.21687386097597,95.13111528784763,P,116332.36513322622,116509.0545141021,108.10416900989084,5.929887017719638,3.82596108504624
116100,89.94596475427369,9.672837933434307,3.4551384665810096,3.12238630352355,0.4082622874380278,5.070201141340704,P,116986.83625601952,117620.29072460489,476.746555330969,5.58367043256416,3.9176074214473404
116115,93.89389083928225,2.2430037100386735,4.862397937527156,2.627928152376597,2.130712381117893,142.97689022299556,S,117040.76144847074,117702.01962594983,450.4917678524233,5.847823540365081,3.050310007446491
116130,147.71577921941025,3.0692754626311287,1.8110230816430415,1.1891662066916457,2.3212027949086216,8.872172462953728,S,117586.42674416612,118626.73156142764,436.4223097669866,5.965299434658815,3.2997320794391127
116145,23.17540204539636,6.578815677138006,2.3198758084175104,3.7538458685869083,1.9857526327488124,74.16919432145653,P,116373.50148795263,116536.71683649022,246.6815935261608,5.5777673459385255,3.1740457804872646
116160,11.091241024121938,6.484081992203156,0.41873523190627204,1.226650961527891,0.5405342386130201,144.5568782332635,S,116269.35581925564,116347.46711872396,374.6859497177289,5.900334563589519,3.6330882928570447
116175,161.82594703955544,1.8503330390728394,2.144317445012636,2.7426060172225637,1.806500789396877,147.03084458618943,P,117770.54814261475,118910.22538733955,123.09677767907179,6.304623953892498,3.2727888430073584
116190,92.80104132228796,3.6082020447354965,1.6618683894763113,4.436533521819112,0.25663706596761304,38.57481301364595,P,117104.98632835622,117758.5479914678,219.84701104857797,6.499430356812171,3.2049792413462237
116205,100.37563078012543,3.422539823424075,4.93301026023147,1.2248220881276477,1.4525933398649609,251.3519132294558,P,117194.66917348468,117901.57572597373,363.4217394626659,5.794425221131702,3.3476137380254825
116220,151.12137633340478,9.632346811567041,2.106608213605293,1.8332734248148999,1.9312013678636626,51.76447268101012,S,117710.00475961503,118774.29387362576,168.12523484912953,5.780761898533477,3.4597172933076186
116235,166.10452974682403,6.801336993837174,4.416226533660718,2.925972282675398,0.36082730328673984,58.10655854758387,S,117872.73349556026,119042.54313524615,403.0018670540026,6.260213768823438,3.174496550966405
116250,48.17623420886379,5.054860895913776,1.945098614332753,4.37395247230047,2.214149179389408,270.09217840486383,P,116725.00108861613,117064.2875804848,336.01625940959417,5.556128545969504,3.296923154138148
116265,103.25631877023358,8.752243884892083,2.4892787350331127,0.34952589698424513,0.6751425319248997,103.72061067395623,P,117283.07176562861,118010.26588393476,619.3798265562823,5.862295973761292,3.8457192979163874
116280,16.244748956283075,2.5837665918207344,2.1263152384237265,4.30751441587501,1.698088990633417,36.54688635969385,S,116440.16763379796,116554.57308651079,542.0155946356102,6.2627977584077525,3.8311286064326837
116295,168.99241638538066,6.570201535843764,3.4243896900890127,3.502650797553666,1.665737701851954,43.25761384831387,S,117961.20706390035,119151.35496668631,56.19526712956977,6.161124323622379,3.604415791997293
116310,154.90257258280192,9.486143064254366,2.965735761386043,4.298435733416481,1.3338689054507449,172.98945592887273,S,117837.28605327007,118928.2046627487,271.7636230970347,5.751087916278726,3.4192089938717154
116325,27.88637402332151,2.8361522626838567,3.078485291314823,3.975162349956849,2.1234975528374975,114.03903738055499,P,116599.95005029258,116796.34294335872,337.11282283965204,6.3135991763693555,3.5021334235646093
116340,28.107710426558505,4.985431935770756,3.3684658062051662,4.102683928305459,1.1019168361543756,13.140715735006134,S,116617.13235105175,116815.08403037443,589.8165009659908,5.626308501638101,3.517035944286464
116355,0.682384786571617,5.455105034803038,1.8493719544367724,2.749247868373279,2.032298864929223,186.83706692335122,P,116361.72807914109,116366.53384995615,57.86293607006671,5.985308102322009,3.1132385384787473
116370,153.41479211934873,1.7983201713263524,1.5573933538180715,3.993463656983594,0.16068350970098494,216.07578306499576,S,117882.61704994578,118963.05779990704,71.33767988477526,6.0746544612576585,3.6730889346650497
116385,12.849502475382327,9.734897287929071,0.6243863352311997,0.5273513410731461,1.9353334617183855,273.999837785998,P,116511.69167202902,116602.18572347831,229.45561223485336,6.2421765273673,3.7569191756876927
116400,15.780905198863346,5.944396034585023,4.979234369620136,0.5221057937570603,1.0497884182517476,319.0273018574279,S,116555.59429398965,116666.73307541083,133.61403346801967,5.638629480635926,3.2733083752739383
116415,135.6391577991236,3.7420378307742177,3.6332434816256756,1.6041603629939496,1.2354070607956074,148.61104556034977,S,117752.35541333999,118707.6092800114,127.97616319279282,6.169256738678753,3.305425441732972
116430,156.39937747896428,9.438733405929376,2.167928429942281,1.3030531244694807,0.2124453518848875,69.91956515555302,S,117972.04403439497,119073.5040589628,420.8354618381904,5.574929456895164,3.076198822083839
116445,165.52261156505614,7.354044591140265,1.4125226769385997,0.3138987108180321,0.06034118789853246,74.76607240684136,S,118076.99598256522,119242.70739868324,673.3729256555017,6.131694682180752,3.900217110266586
116460,89.6515659878183,3.9978917452368457,1.3390155245785067,3.951839545308556,2.1388093936882497,92.45643792378938,P,117343.9335855047,117975.31471800804,464.1370569792,5.802127926169847,3.6843247732934596
116475,99.48582817514709,7.003249270476669,2.0155172509628367,3.301245479347355,1.980620805550184,234.5988417881563,S,117455.89602604053,118156.5360446409,214.61020970402896,6.059098993566184,3.2726217577998917
116490,130.91836202940482,2.1563316602570923,0.9605152004103293,3.5742804419652576,0.842379008842295,13.717800083162457,P,117780.80999179398,118702.81712878967,112.52827271363063,5.952167117465436,3.890504931985817
116505,63.03606201232477,3.4003629454517537,0.3193682628746072,2.167777678308114,0.412156835893904,154.6801177467404,S,117126.51387649181,117570.45235970024,235.91508803790273,5.730135840003827,3.03701979634772
116520,62.52266618002505,9.877220499696055,3.4945201040209084,2.2450527246360177,0.223065772178005,71.52758830541178,S,117136.45197027938,117576.77480619322,602.7210257859582,6.281001063613492,3.3688475412030408
116535,2.077275966725849,2.3960692039089384,2.8036202349000243,4.069146746126447,2.2862945180621597,40.79279877362765,P,116555.4812261015,116570.11067331687,28.77847971187868,5.543354348069837,3.424057971046026
116550,162.6376094775358,8.855192439104982,0.22943473999248654,1.38646219032475,0.8098969988097856,235.64278779098922,P,118153.55085490558,119298.94432269527,220.63816758272534,5.579384456928329,3.616568164536376
116565,102.20073030055431,4.424719173504665,2.337390962799177,1.3556641370437428,1.9083249324034548,218.04499113169234,P,117572.66402661658,118292.42404562842,52.13171002556704,5.888337650034404,3.441584127198169
116580,1.6213181608315286,7.096940868267731,2.720448350086118,2.743357293068627,1.771746328542271,226.15498203471964,P,116595.98563906114,116607.40395267625,546.0819224866143,5.833339643981324,3.293059517473735
116595,50.32862906684647,6.170218598500037,3.0545642811021025,0.19885905641225876,1.2217891210799183,86.21387530362232,S,117091.22296113196,117445.66793336908,56.144961163013264,5.758428698723091,3.4927162339518825
116610,169.6068359371675,7.666562233819863,4.767971471652236,2.550564247922412,0.3335411256994107,203.03305781398046,S,118282.26502921786,119476.74005008777,439.2735088909335,5.613785737051237,3.4050026563768587
116625,53.471084658572615,4.237818018698008,3.813789974850408,3.16678175257352,0.8902070527010935,50.85493912105862,S,117152.20649173601,117528.78255726173,314.8319561995793,6.3842079856940455,3.004555035299421
116640,150.2954181069955,0.6377492137486627,1.6639604844985503,2.4621456179262955,1.7766705516181618,285.8219756419149,S,118121.86109577042,119180.33330703502,666.5789374344616,6.183749602511243,3.3956377436273764
116655,169.23805333135576,4.055550910570868,2.5186995588000256,3.622173179496172,0.6209033214060361,170.96785389491424,P,118323.62895964747,119515.50678796708,665.8699981675123,5.5338233487369815,3.9625325548950436
116670,35.864842500724265,8.317063381163484,3.2731664595987566,3.5220211639045544,1.540035148521585,323.6728625152563,S,117023.61500355201,117276.19714894632,204.30318317132225,6.1609311518830125,3.798550852136863
116685,95.72223372654042,9.87367167514123,3.467150504137081,2.3887518317267036,1.508115589378725,171.90820679716526,S,117628.78828008332,118302.92276585712,689.9083334681253,6.364426674470391,3.4157177662763134
116700,16.262166684045788,6.252051010610975,3.303156653176978,3.6383793746822897,1.8790473185327192,350.77718211745935,P,116860.33936659909,116974.86748559844,471.6939984170471,6.040742472109116,3.7674533285026315
116715,81.925432283684,1.9258697507914688,1.3490327636101425,4.994064622082319,0.6900133625684975,142.16555593111633,P,117522.75656626432,118099.72554216739,684.9734150082177,6.4723824021486545,3.4942709036786903
116730,76.86524252949383,3.444680124017122,3.054337669527987,2.046352257302562,0.5152990778455883,138.15335730614066,P,117487.86483683971,118029.1968631538,291.67896976180083,5.759363078556905,3.174709898444207
116745,97.54933526413011,0.5733348503328869,2.2792548048489802,2.794521212304608,1.719830623793608,235.93237849877244,S,117706.80287241538,118393.80492414067,684.3296233353612,6.132894840330735,3.6970660797087405
116760,33.89414000811639,7.705274401108001,0.7337183729076634,3.36931252005137,1.539753231979652,346.6193342874143,S,117094.18455522621,117332.88780895922,479.25525474988837,5.757634285292548,3.946160072962409
116775,46.1694730645679,4.9565003408071595,1.6071979501614515,4.234854959380412,1.2817953101791613,101.40043837140816,P,117230.21511439489,117555.36876753409,96.1732110913188,5.855103892246229,3.6643498438437665
116790,146.4159072602394,2.6973158386599327,0.9309971616595675,3.5078107091138553,2.1123850641809487,88.52786917692774,P,118233.61045402208,119264.76077832359,326.18713223962754,5.978379637185081,3.1539345604743123
116805,133.37212499347743,2.2873855785760133,3.6490317104117067,0.6469947237503212,1.5877686208385828,293.11392381644555,S,118120.00325011482,119059.29128591112,150.77694603266744,6.1093790861329715,3.194013279315589
116820,62.180415366361785,8.23710806860667,1.3236498838933806,0.09036201813632946,0.5977327487143259,65.88019742700916,P,117433.07749504819,117870.98999151117,235.5805385639715,5.706922055314116,3.616657274484348
116835,10.1149456952499,8.782989242970176,4.516068763242773,0.8783748260629727,1.446448823491058,14.69580166876348,P,116934.72988332187,117005.96551426605,168.5898646554847,6.353722090261111,3.1479544796011285
116850,162.48079756272367,7.492758657735177,1.6329206038684347,2.2578843176844496,1.1824247964569878,328.96694035676217,P,118452.00474339505,119596.2938458201,145.30858188917625,6.253570133025997,3.6091254951576675
116865,92.17653963248071,6.290888178267154,2.8554889476478458,1.9220290341906028,1.8707421917862703,40.455725116024624,P,117773.82895662777,118422.99249707616,540.3499181263841,5.704778931372747,3.8237915643270752
116880,72.99331611004841,8.63194831470874,4.009425977523339,2.444594430898748,0.5594505771157826,272.80524028100035,S,117599.68897493435,118113.75252845889,362.87118889889115,5.548705780535191,3.7321340483076835
116895,94.40922677886562,3.135863839644291,1.3254069339559635,4.613860297270097,0.5512680691296669,343.2839974286132,P,117825.84248347327,118490.72997166845,150.02479213302078,5.577622653116364,3.9357024992854766
116910,91.37251355190772,5.492798186316365,3.4945943958445516,0.14628698799196818,1.0472723349659543,353.3719074207728,S,117810.90153619277,118454.40263347334,224.1618606533422,6.002959117878203,3.0414730081928125
116925,41.08324695802135,4.478827131420011,0.3382919075811865,3.066686952779679,2.2570026120580473,152.93829130196045,P,117330.06667549693,117619.40001513758,52.80955546565194,6.162982923238538,3.6916650618771696
116940,131.0849082447198,1.651468171208002,4.384233093236679,2.2735974091530236,2.044854175642778,105.3778742902973,S,118232.45208015722,119155.63213741238,180.24629017760992,6.492966302166304,3.5374413906352156
116955,160.3102702895485,8.359419246201831,0.12388429163163432,1.2693228694736545,1.7213924192935932,237.3140683738385,S,118535.60409150601,119664.6070140103,39.04882368146767,6.302613202518324,3.8482739464472555
116970,30.93722636690174,9.245282200590404,3.5365638641115247,4.885226696877513,0.23524036184054445,278.35153605629364,P,117275.03040439675,117492.90926468013,557.5292966002995,6.135159353504096,3.371141412755415
116985,127.53693825968843,7.591134946648666,4.758523237615126,4.298589910900238,0.03143998243830189,50.798758980543106,S,118242.47031719997,119140.66340091424,315.19493933795735,6.236959596151746,3.7315618889795337
117000,95.80513641714178,5.37156279700207,1.5686722752977487,3.9755638394050576,0.15488842915041692,157.76738383660188,P,117944.60567208024,118619.32400928043,527.7415791861179,6.359664553499466,3.7484273502776855
117015,140.2530773743415,7.00963206860469,4.022468576449693,1.8594346458006719,2.051230878282357,91.55701319518383,P,118397.84707239151,119385.59498124258,639.6669557594341,5.62065472320145,3.243630393759832
117030,178.65387741225365,8.892477426396352,3.0453747228730843,1.3878595788018713,0.9130592253972444,132.4942979323993,P,118791.4657444666,120049.65556194274,310.36279803144015,6.259274248204241,3.413038825700578
117045,170.51786303410688,0.9374384804266842,3.3411190250579508,0.841100861855665,0.18159832020782884,329.72679420258254,S,118726.24744284798,119927.13847345367,528.3353154339806,5.808518301675175,3.2556913268032903
117060,19.170992069825218,4.2319265426045485,0.861340897657226,4.055532855819594,0.44008249442281844,212.74505078678075,S,117249.01938378037,117384.03322933777,331.1004519376322,5.9651889069801305,3.4992158992466367
117075,167.87134209440927,6.35673271361765,4.19132693262321,0.48297867777775577,0.9165768198590045,176.1403396021563,S,118730.15365722845,119912.40626953449,320.47733136957885,6.187504011011308,3.6555562420132612
117090,61.41506452210235,6.834330739327879,4.712209770610579,3.8690552541395005,0.6085955575704136,276.0516581292605,P,117695.53139913251,118128.0538270843,317.4121131325906,5.740477963159556,3.4439599298211885
117105,144.52864220755546,0.19506148204802257,0.7894150846521586,3.4821490938580104,0.2673458159055185,280.9842912366445,S,118530.0026701375,119547.86172023571,400.5006683103556,6.384768858822524,3.097803249012297
117120,115.26186632023324,3.0057005397196654,2.077275031397391,1.9209983783271911,0.0782471770655429,299.9018121415431,S,118256.44233255502,119068.1868558086,351.52370600908256,5.668253826631632,3.866939456017138
117135,104.52096762617525,2.274308317845733,4.426930480780587,1.1536302409591968,1.887340715239673,149.77075734754675,P,118165.54076809745,118901.64131673847,438.2522355043644,6.2704193935236,3.5090896413310793
117150,155.28087832645843,0.195102763262539,4.493592434365424,4.521889809997276,1.886808697387983,323.4953091202045,P,118681.01601770207,119774.59888748926,268.6343359640981,5.975291914125451,3.08131914528138
117165,108.88697391106997,9.945636454884365,4.106333725515482,0.06404258054987325,1.1508748629695964,138.4189648546986,P,118238.58808743002,119005.4367213086,533.4670217551408,6.4679642701091105,3.2223147967949464
117180,158.5716469947677,2.8582173934872737,3.8091001424115163,4.064599294100114,0.8372609014953523,43.014859198462155,P,118743.46186419671,119860.22033862294,219.027498800782,5.803475153136127,3.427980762779156
117195,78.5790896188572,9.359185661194301,1.0087725258562408,0.4315157877303834,2.253080020065651,217.47377216242757,P,117969.76277929076,118523.16476449845,56.062911658430835,5.901173283372691,3.8890185634314984
117210,135.7364294864099,8.04377751907692,1.0273462221917102,3.0522350374116445,0.6997296584308293,6.127981248995429,P,118548.3144786989,119504.25339205525,369.3093228133364,6.343030326060047,3.4453234028602093
117225,26.40034147615816,1.0434285706318631,1.1369240103897449,0.21436157513744997,0.0961338463238156,278.67454631248273,S,117485.29828082133,117671.22562426513,262.20171371393747,5.998628545260238,3.790533948483188
117240,128.02059349625773,1.51261701705589,1.9056921303037027,2.055004619615411,0.20385696380570567,339.19356997752146,S,118502.23899137425,119403.83827092728,119.50957279987504,5.588174985538108,3.4360043020452893
117255,102.88141982373917,0.1864224242050681,2.0263676162182693,1.4673853078650405,0.8032625448038351,205.6348038395077,S,118269.37539104412,118993.92924178993,358.2790364805373,6.182864597258515,3.181239247430106
117270,95.05619190168524,3.007521355038255,4.212467042327243,4.398253069485558,1.9300434915346345,284.484049559037,P,118207.22133692005,118876.66514900578,311.95952302966776,6.0972343204134045,3.476530368368572
117285,176.67252879840592,6.427358079412295,0.8059035458681574,3.3803623412240906,0.5397331765014133,38.159662200960895,S,119026.93032904941,120271.16627837042,441.2899057701633,5.86781314437872,3.8037105792689463
117300,170.54425137496077,9.117679366122628,4.198116902232094,4.65522210885711,2.2620612022798485,48.135756561081095,S,118981.50762280679,120182.5844962402,113.94917087917082,5.65314008318049,3.0858523923406445
117315,172.50443887008416,1.179508654218521,4.385573763847672,0.4720536140840272,1.4418377957045496,55.962161142933546,S,119015.83439687632,120230.71610893082,589.0526534838635,5.864328771764545,3.648604457570214
117330,31.696854152731937,6.254016457620516,2.643794610609015,0.9722072093314498,1.9309659339605472,309.11350860500835,P,117642.52007292601,117865.74869644459,219.990862676758,6.259020196392767,3.0768541887853655
117345,44.63805439669385,8.348336612674029,3.7686793829511553,1.5449376083062916,0.8261969324036735,257.9812111926857,S,117785.11585339384,118099.48432010373,597.8074806901844,6.393770673557864,3.9749210893911906
117360,92.37500235174745,3.8825660837741616,0.8029031027072437,1.7419797647457615,1.2404231303129578,321.76102025964843,S,118270.78573073536,118921.3469669749,379.0403329864814,5.678571827607107,3.7170566500617905
117375,31.0107393934296,1.5034562668434703,1.1778815276571823,3.986799644952971,0.6622538659411412,44.11423645974965,S,117680.75521753753,117899.15180149292,10.089780286543093,6.481816142852833,3.2175371565109048
117390,82.3355304510076,5.9385202323998785,0.4852174579118188,1.2133689200621562,2.1797332197322907,216.5230566896806,S,118201.79999305175,118781.65713094587,391.4299005404017,6.240048715874695,3.071252518043183
117405,32.95304621334003,7.804289233038288,0.42621783499510596,4.489449258768501,0.8695452660735062,107.01695754126577,S,117729.90569430341,117961.98119023441,650.3889790515112,6.3012513020873815,3.3641930884976037
117420,151.07511667372754,4.300117358587941,1.350693722669157,0.35794052729953135,2.108095770510499,217.28195364964412,P,118909.54865529167,119973.51198050001,297.46395413325206,5.973850466622198,3.3879360615408998
117435,160.1798687243555,3.370849379937993,3.7665966158005206,1.148251547297206,0.3275402260927224,26.513613956855984,P,119014.31837695316,120142.4029319197,220.71508990749098,6.107861270531648,3.1792369968484047
117450,42.93335633924014,4.0956756964621714,1.8184115963496237,4.089183691221451,0.17008722615314006,347.8796075478648,S,117873.30811724863,118175.67105814052,697.9751462623135,5.799004923199392,3.4144816534876923
117465,108.84229770149624,3.3214656857211073,1.802279057632776,4.916448844382773,1.4603255410188505,178.90093850269972,P,118538.1475953797,119304.6815920795,446.7418901900362,5.71761780821012,3.9438734951820726
117480,117.00525399280656,7.852986008735164,0.8944156665886154,1.8890372454672713,2.1796245433865478,321.36268864058906,S,118633.6315349896,119457.65405998217,271.6589045743932,5.600454659299356,3.524036549439772
117495,146.51926494722855,5.299294095176866,3.2050139649751146,3.2862659464212394,2.114765383490696,261.76339845091144,S,118939.62952524346,119971.50775756023,163.19776639585842,5.781614488876504,3.4855917247006936
117510,121.02662577886207,6.747235003247393,3.456003599056244,2.1930920710654886,1.9766875167423492,145.70526467742724,S,118703.28087677553,119555.62436018664,386.3313957520415,6.108730893220112,3.4799447030328174
117525,97.77539836195949,0.32132868333817866,4.413211935692764,3.634756589697652,0.8746367897328337,73.63605331324081,P,118489.03177675647,119177.6259030111,118.25878038012388,6.316223811284258,3.742867756564982
117540,163.35576674342605,4.328664832629318,0.7645577328681036,1.7973660028148868,2.041040509192748,295.454845826346,P,119150.63163838102,120301.08280865318,405.19146708805187,6.419329829523702,3.17248814598039
117555,36.95607759666016,4.1494981737482695,3.1336800673881817,0.6607466841017251,0.9164484739221456,229.6118230887423,P,117919.37420603054,118179.64149605234,535.6222356085347,5.583809823545857,3.829786766065024
117570,34.476786779873734,2.9003269354720076,1.12833801227468,4.430400621426662,1.176780620008351,20.919141788538465,P,117909.92925186778,118152.73586034478,221.28456197041194,5.646784280710917,3.878818403639025
117585,124.69338623649699,2.5343925246260373,2.1695720142220414,2.3186526093415756,1.617075274798779,168.45125119352738,P,118814.43387290886,119692.60092498662,196.32131447899107,5.8133696953621605,3.885152647430194
117600,133.15788770497332,7.124849643781592,1.2004898106999782,3.6786108626488696,1.6702165728936083,301.72452807653485,P,118912.89094418363,119850.67019002908,452.0502916498082,5.7575638770395114,3.6089983236507246
117615,149.55977798760378,6.726738317837086,4.865328561517884,2.7644093793549867,2.1967284765666397,322.7574333289605,S,119089.60793737648,120142.89932121683,501.44610136853584,5.772280201230499,3.010375020564882
117630,146.56278930517897,5.903691635780485,4.293235505631127,4.798779384690769,2.103866122889,22.050808780882036,P,119075.0586604332,120107.24341788549,138.63623020592215,5.693791817563946,3.0358193724933233
117645,3.8003109579445282,1.3372535269896146,2.000746911096687,3.2657378497597773,2.103857269180614,9.62568992889484,S,117682.46975810267,117709.23387103314,545.0578384894922,6.225380201133872,3.7907495661910295
117660,155.18353350959524,1.0464660261894307,2.3875049733174767,3.054662653041694,0.5584284528237148,284.0315683806682,S,119190.0562313107,120282.95353938977,660.8868289391212,6.471746123923109,3.208384539143126
117675,46.42362287086967,5.032774143581905,4.076813494997974,4.834797274945792,2.1890092094052926,49.70499015422845,P,118132.72094401497,118459.66447545425,664.2820167517026,6.171767166719549,3.112329490086808
117690,76.49671832348182,3.4206783579574362,3.1741008682543446,1.3320994982098702,0.73132928722673,306.54808737106464,P,118444.23131500241,118982.96796857555,555.6407450574266,6.242898426645969,3.4034804988338574
117705,127.54983984402347,3.795731122180859,1.186774743113939,3.310655616904992,2.0959012294016692,282.8460983980097,S,118962.59752238121,119860.88146693923,330.97676284447573,6.006654250507111,3.2073780054333074
117720,136.34085078250874,2.244382577988161,3.696863415269371,4.423535577747251,0.47326107354907926,74.54959114900976,P,119064.2738646564,120024.46948226812,477.8011569646905,5.953236839388572,3.9326897915306476
117735,123.36614828477975,5.122899861398183,4.8671782791936264,1.5269465781506166,1.005192401077843,16.496729928093163,S,118951.3477634968,119820.16759456594,658.2521840307722,5.608372125094294,3.765191834497518
117750,178.88583216738448,8.855584830883759,2.892579054786036,1.5162225124799875,1.3220132889091645,36.623368552978334,S,119513.75273852095,120773.57612317878,499.89950710940815,5.808382461520479,3.0187822338454264
117765,9.154944286146414,6.882560671259347,1.194836175759821,1.8286326549339678,1.8247906877409121,159.97364889384374,S,117855.26459982917,117919.73931399286,40.67926663205436,6.07621931801038,3.39401417275732
117780,141.64747494555073,1.357976401145064,1.6480205455724088,1.3053182473657006,1.8143016691052345,218.70440381553072,P,119176.59535253761,120174.16346149305,58.46806333684443,5.642044123034898,3.0249345221323725
117795,124.81953141846388,4.813587523620159,0.5954626394700399,4.166247115719029,1.7688282320644684,164.56663368094212,S,119025.67762098802,119904.73306455088,414.8072081118777,5.667565011363612,3.459675135135026
117810,82.10183569154506,8.272644806037142,2.577530440807739,2.3665659637559977,1.2805806584119113,199.8673269024728,P,118619.49584315355,119197.70715969178,354.8043517305752,5.883033940636505,3.9981503395472227
117825,171.1402627983264,4.315822561523538,0.2619927819513819,0.06911805584506188,2.488187784926791,56.92150997794519,S,119512.38409031354,120717.6584405375,376.35866273009117,6.169499177176355,3.8641125609721074
117840,2.2037308687829382,6.272358837323581,4.6131636046669495,2.2788285288979266,1.7852600367647622,260.0213939005079,P,117861.72802791416,117877.24804785283,165.0820702822319,6.34783098162488,3.7365768681146068
117855,137.71091650455693,2.2843584118725087,4.875145130573103,3.2668239647925255,1.4580102664819727,52.798410099537335,S,119212.78224114401,120182.62669910402,425.70624332580064,5.74741871812884,3.3970141999310255
117870,58.98080975377959,1.1369138581228062,0.6262194276945966,2.2831859324491024,1.2500944959951348,339.3649183438092,P,118451.53048490768,118866.90940269888,173.72847874650057,5.698502869876165,3.91137065881524
117885,26.88824720601049,2.5095120477496327,0.017419029053445077,2.2839113280359897,0.6655478383384456,205.08159003759945,S,118150.10886339648,118339.4723372511,404.181902156302,6.3584302200934,3.450791829463657
117900,87.9884362886168,4.665332006786419,4.016585787190232,4.097494682906353,0.7911899962454447,237.53443597203534,P,118767.53569906538,119387.20405554066,564.091608244426,6.236293859591786,3.362717838720208
117915,177.9001065216579,6.74966647996232,3.9563565212857275,3.5519206156143492,2.2813590718930317,288.74986144025144,P,119669.0338229086,120921.91512498618,237.21075161055495,5.7527628011393235,3.967228467903797
117930,141.77443220323053,1.5304980363341063,0.49744632746419803,1.5243397389472741,0.9703519915151471,144.91177884797972,P,119327.84710740381,120326.30932697795,63.77342267911869,5.820027521719572,3.546158381555375
117945,152.06829825267175,0.7959334425577732,0.8133747481069094,2.2488165125445496,1.7411745680070505,70.15155451571137,P,119444.34108383946,120515.29900086766,386.03697557681164,6.163192694241197,3.335390020457198
117960,39.11874162663524,5.062868949091617,1.8578065839231444,1.6923465322799245,0.6121553783495453,121.9283156673763,P,118345.6973290479,118621.19542122497,695.2838733811319,5.819978262593828,3.912041737312609
117975,137.46886652009312,8.752767702552532,2.6218184524587147,1.8297545494346772,0.6818244240082102,223.8473226620641,P,119330.39571160288,120298.53550560493,506.19228009445817,6.242845923190483,3.6700792362233585
117990,102.01104680567838,4.072513819798433,2.230226563753782,3.477007160626178,1.9953529422908247,4.008299500871582,S,118995.79381263995,119714.21796452563,637.7327801179239,5.644079062799348,3.6800918711549073
118005,93.45724226058309,7.723732014182214,1.2258493445420084,0.058421033302833505,0.479923252388101,120.90599324656702,P,118926.45624376491,119584.63927502558,551.7009237880837,6.038466958750143,3.8158819742636263
118020,138.48674134538814,3.3054171104195826,0.7679508635327271,1.1142059825877633,1.9980643543874559,98.96125457622001,S,119385.43160706108,120360.739897819,178.30969160674655,5.936826257364517,3.9692556684060234
118035,159.3307862447079,8.518338685394466,2.8879096042514334,4.8586569273216185,2.342869483178719,137.30888139669162,P,119605.94671593023,120728.05151302327,620.8315142583025,6.012330860867371,3.5679077885491077
118050,110.5932025078944,1.3249338264709458,0.4994597268408102,1.8692709483275365,2.432599559534251,32.46414979531532,P,119140.41091416666,119919.27585285713,598.4641030248282,6.481522068207886,3.1300548350842843
118065,119.32279833000004,6.127114658836161,3.971500645622047,3.809814727071439,2.2658938701880724,88.99005647806288,S,119241.4817245314,120081.82581348241,488.87963275000544,5.58090610526897,3.167976992236411
118080,59.93715996984568,1.995468405039265,4.358267344754181,1.378281574363249,2.4435408767817997,170.33921720435757,S,118670.95976889363,119093.07388953195,302.2191598973634,6.139221438195222,3.9111652733581
118095,161.9286814758059,1.3068733887111024,2.406773891974891,0.9542675012486502,0.9384054758568564,343.1427730825318,S,119691.56106879834,120831.96183222573,582.1821623989723,5.89565415844835,3.919906368251218
118110,104.03985534650133,6.917650741916945,3.1076601583578216,2.4900775512849656,0.9001295918152316,122.5219863850015,P,119135.79716660296,119868.50942846222,665.3947933319047,5.569557378472264,3.1613010148097036
118125,148.41439698562152,2.23759064090322,4.564715929789972,4.829761171696189,1.500698956089849,135.90911981032394,S,119588.31487489959,120633.53978554216,562.2203774183174,5.966145587860802,3.22283606465243
