layer,bulk_modulus,shear_modulus,density,vp,vs
mantle,119.89383713656238,82.4866012956,3477.6821159261153,8130.211593364341,4870.199635606299
mantle,55.807539025393325,65.40515084239964,4830.00476289861,5441.4684450120285,3679.86762594873
mantle,86.97630276175698,81.05768494650194,4472.448716614495,6603.951467210569,4257.203526487191
mantle,84.1966583407423,84.73037038954789,4897.015400727405,6345.344680149245,4159.62153088654
mantle,141.67875174186094,69.20316381073616,3811.785384869557,7834.241722279644,4260.874617703594
mantle,79.95436144243793,84.59822229079656,4752.6900321010435,6368.390578300345,4219.013093057767
mantle,108.52960614615185,88.72411559574215,3493.0812635474836,8058.317892214112,5039.837049732738
mantle,125.48584625677765,59.346518766353825,3644.153532606652,7493.244621152949,4035.5180231326613
mantle,70.68648572994833,82.38572971428283,3088.9942505073404,7644.887575717168,5164.371150570996
mantle,109.408124673009,39.48754318116846,3511.4865894212894,6793.443605703982,3353.3937443398086
mantle,74.40216145171466,40.23395302808446,4885.984560888795,5119.285983690074,2869.5930188488896
mantle,106.76723095535246,53.233929905441734,4299.523021450547,6429.682672313982,3518.7152632741513
mantle,73.86911371415707,56.49090334572186,4755.696934519658,5600.969848749947,3446.530883779048
mantle,119.88512483450756,42.75955370327642,4752.739609521743,6100.835047646885,2999.470336514307
mantle,149.57914439317415,56.330615300591774,3958.4218734592437,7534.034034131417,3772.343300461124
mantle,83.58525422846358,52.19044387217149,4367.982450657419,5921.748735654804,3456.64717574008
mantle,120.29825035058302,41.77553550996086,3976.1961178368374,6653.05567325401,3241.358850422206
mantle,109.39275814719554,54.64803978064697,4835.01810292099,6139.63893443086,3361.9267131670704
mantle,89.88310877079948,30.896073386645455,3021.542502050123,6586.4339262618205,3197.6968581664055
mantle,122.4705429525393,30.158619910682575,4532.141715994342,5991.258512419135,2579.6096401121185
mantle,124.52597756936424,32.80248805065076,4475.737478555652,6131.426570283063,2707.2046686115564
mantle,104.36134283431906,70.33533395943572,4230.027774306817,6844.101308626244,4077.699026065619
mantle,76.23798447542504,66.09153628143625,3426.52664743453,6925.817651363744,4391.83349631077
mantle,132.75902704506143,52.416548549996065,4215.743058874337,6933.2017074301975,3526.120451007536
mantle,83.25394821065166,78.84376777326861,3498.604253510677,7337.849520163553,4747.186294635106
mantle,77.82324993134655,72.68230291096435,4421.228722090145,6286.601898717617,4054.551753918916
mantle,142.3727031879275,39.216133023088595,3200.763050025761,7798.526986732705,3500.3028459422626
mantle,113.44391914197182,33.585143983445725,4125.186291344004,6193.192074555605,2853.3288287356454
mantle,141.40210853033108,47.34046016360702,3801.311633728653,7335.066318229625,3528.982462859663
mantle,71.96117789432577,73.11374553062217,3435.213378735977,7023.264454604752,4613.416421723798
mantle,68.89079752311324,87.67906028272256,3973.2271020795047,6838.277681570603,4697.602322987171
mantle,86.56946941992135,41.66338474914813,3740.7497514892284,6163.810286536724,3337.320735025106
mantle,90.27808671500472,69.5322099075336,4963.914257108103,6071.539342795053,3742.6643522105082
mantle,68.91746126802492,47.247459758015125,4141.4338468389715,5643.781644970042,3377.643954420078
mantle,148.19651446201078,42.03749456756063,3096.525453392766,8121.570004806871,3684.52141432718
mantle,74.95497360004165,59.48608475218366,3262.31811896798,6876.655030434124,4270.163840669279
mantle,143.793626103213,47.01392567568425,3140.171534300605,8108.884434609476,3869.3371403389733
mantle,78.83926417477755,34.6362870273699,3277.0954607310423,6176.563399323348,3251.0310602942964
mantle,139.92484743919474,33.50616083917431,4790.659691172328,6207.516295675866,2644.628499375228
mantle,148.16146412906784,85.95351105839336,3300.2744731458915,8922.974978322394,5103.366761061239
mantle,54.632456016010465,31.5909775114054,3929.404207227301,4962.157803841713,2835.425098300491
mantle,95.78709697835562,58.60963449985186,3618.2664475194497,6933.317147077806,4024.7066754339608
mantle,54.66879573022234,69.69201328751905,3103.670520492142,6895.929906072863,4738.639821993283
mantle,137.4693160546612,65.72953335418501,4312.790423178626,7224.652402009082,3903.9216887300972
mantle,75.9256007956287,88.86230487881868,3787.6183344572273,7164.315681591933,4843.682656553784
mantle,81.60869191371894,89.31016245688159,3129.178202984041,8008.414389351514,5342.3863426543685
mantle,138.87353495534092,68.4773647911325,3827.922186844199,7754.416394101785,4229.528629821072
mantle,90.05969474935219,76.11478187465269,3667.3398673182623,7227.049740295835,4555.739928499544
mantle,129.7914101621907,30.742919975715225,4552.5124338419955,6124.849748831756,2598.6451930213434
mantle,149.2122879050749,85.15616197180194,3598.9251451518858,8544.52897167277,4864.3143489637505
mantle,97.43914425422129,36.25567291059206,3060.329962699477,6901.84032394696,3441.9444576941833
mantle,55.15600461666808,46.16752437640852,4796.087625902915,4933.049921545277,3102.59250477987
mantle,58.66517153771027,86.98647047448111,4685.36234730442,6105.329925699521,4308.779433966595
mantle,142.64018939628363,44.81603794215279,3081.0211534451837,8104.989368668171,3813.9007713432115
mantle,91.68299636452531,34.44510640110338,3041.006364640736,6726.916315877398,3365.5426672064596
mantle,133.3798040694066,61.31975730161135,4792.515817740057,6700.053650184724,3576.9958490564322
mantle,128.22165260336033,55.17435848222542,4587.674773875887,6632.095629083752,3467.946067420937
mantle,102.797536721111,63.1780164601915,3888.1287781017963,6935.711124202431,4030.9988381912194
mantle,101.71422472124736,79.88330736321555,3141.4181198174456,8141.489690563247,5042.723391892371
mantle,126.67025446775598,36.1663349494557,4070.7615972761814,6554.6148927137965,2980.6735631798924
mantle,89.04180815783681,30.75288417606297,4700.670843349903,5259.785098292673,2557.7789302158535
mantle,110.9966469718242,45.40453131097939,3478.3973923276703,7022.440510601731,3612.9337672337388
mantle,60.983463194228314,52.68921785215636,3531.248859235872,6096.238121827405,3862.7509981696894
mantle,102.14472984017846,54.14766724870258,3802.3846909540343,6771.307111513799,3773.652013687519
mantle,137.55525277888057,51.584023883521525,3270.4603630108936,7942.933060090427,3971.4871659378505
mantle,115.7288002662839,65.4034983427745,3858.5381533857753,7252.127580271013,4117.077951873363
mantle,117.0168446397918,75.22586744447734,3760.014188479049,7602.441887580139,4472.896616643377
mantle,95.6498534018438,82.49195984121039,3800.774015629043,7355.578896497248,4658.7540861552725
mantle,140.1680123027832,62.3963462365134,4846.168465024128,6789.010808465815,3588.2304392512983
mantle,117.01333328605057,35.33578783024285,3158.3563195116913,7208.757263506455,3344.8513892077913
mantle,145.46422938500316,33.25289863935869,3674.0743155457985,7187.465433019704,3008.4360626227335
mantle,120.96857117369623,47.04684834800729,4363.964888884141,6488.005931123359,3283.4064265314205
mantle,53.518824176482696,42.55034865937335,4036.1144890994487,5226.521310686339,3246.906802360611
mantle,139.32131665484093,58.97826528507922,4247.522893615539,7163.405612676892,3726.302716681197
mantle,134.4690032761494,48.95904411717203,3899.842652282158,7156.775309266552,3543.1776075006196
mantle,77.36740616046995,82.68846294294778,3722.4992856080403,7099.385156564786,4713.083651375396
mantle,114.58361825943294,69.75259836310039,3883.136120275229,7311.539920127397,4238.272612306102
mantle,128.84550965808944,80.17910565333733,3480.248551030808,8230.412956827731,4799.8257707036755
mantle,136.14218331041937,39.518799000881536,3426.680219301572,7423.405941907592,3395.9796571136853
mantle,146.68992982445974,74.82776148503197,3516.1205116428373,8372.238499821331,4613.170442828368
mantle,54.115563443630734,83.50222904489016,4045.1650515967976,6395.400039542382,4543.399346252714
mantle,149.73177376423897,61.67051154294538,3413.405749821842,8243.502437791805,4250.546949528459
mantle,97.73492618507998,46.68055355786378,4464.074029076472,5986.338451805223,3233.719196029395
mantle,127.00929827759929,51.85829453577889,4483.115529792066,6614.67143797225,3401.098028618727
mantle,147.8896950029565,34.33209655824834,3914.5241850602274,7033.751218760632,2961.492740179066
mantle,82.06470266615754,63.772063752733374,3516.5147578834058,6893.255290974057,4258.523161052156
mantle,52.25451880627172,32.23069658720217,3860.9765501210945,4966.329502080427,2889.257597458417
mantle,137.52153903254305,79.58652232339827,4445.810520697481,7402.800740986564,4231.012313891447
mantle,119.28955712932557,31.937894350989993,4385.852488251098,6075.202462574582,2698.5230348976884
mantle,95.07195130439686,64.19987339189214,3052.212651682724,7693.744690105313,4586.270771314364
mantle,144.9738826992879,78.1891937647899,4985.936762362606,7070.0651132422045,3960.043754950559
mantle,78.3221136150212,67.89466364600597,3025.990411575514,7469.8969972321975,4736.789079211755
mantle,75.40301648933817,74.08638874486272,4014.9639513110233,6586.646971480061,4295.645045865846
mantle,107.12722084503864,83.10313251098194,4857.02508360746,6698.4563050684565,4136.409473191992
mantle,127.47772034380593,63.284103585747374,3390.0147586436115,7905.332258060478,4320.624479418875
mantle,146.84542907417693,85.12876726846231,4745.191877127697,7407.16943355885,4235.564338665124
mantle,118.69665588199794,71.38601911365882,3072.91209739391,8342.72644573108,4819.827701076583
mantle,65.86417920124453,60.39580118658324,3224.4557712125834,6737.989541604047,4327.879509643577
mantle,81.78399908731588,45.46035164735999,3819.0764718036376,6106.220240458394,3450.1439707105246
mantle,114.55848185854782,31.484947544335178,4093.4360076444295,6183.956971320804,2773.367898322688
mantle,148.18069268060117,66.41127311290842,4070.3694540845313,7626.211906125633,4039.280264648958
mantle,62.297759602596315,72.0407991154535,3208.3180084235223,7025.436119441888,4738.605523196537
mantle,128.85534698085172,82.8509808996082,3508.26574673331,8259.357587780676,4859.62307621549
mantle,123.82165593424581,68.4453582777956,3880.027517189988,7445.34394519523,4200.051327088809
mantle,110.6146719706419,42.979506073735614,4837.975360337437,5891.423817178318,2980.5669674597293
mantle,78.98605165851286,66.14320552769834,3887.8286693679192,6557.445576477243,4124.668597395667
mantle,51.096833013335896,65.25195005723782,4747.666945605333,5393.315485134528,3707.290557365749
mantle,111.03277110713856,75.61205855869079,3595.0017817176486,7676.504336559865,4586.125932271662
mantle,126.73977207862399,30.440121046536245,3864.9553294034313,6579.763048879807,2806.4088947662044
mantle,116.87412627132753,74.6033587347926,3007.3753686909345,8481.640962624553,4980.64251009602
mantle,97.4594884144757,72.29229609758804,3644.3248698135935,7293.290001504479,4453.869285362007
mantle,71.43623359292121,36.819903263207095,3997.7967363127627,5490.8074102516075,3034.806230610621
mantle,148.30068427601236,30.5149201098616,3735.5311869253264,7112.791251653112,2858.116554077529
mantle,57.3048608874835,79.02606637858182,3580.354220831109,6740.539727175244,4698.099222445497
mantle,140.7593425329586,70.6049684525965,4348.9909520518395,7349.31072753712,4029.242253204823
mantle,100.60394031530319,35.62227507741655,3761.3124829872568,6274.921135095971,3077.4508024600073
mantle,56.47367257480367,83.2537948015518,4967.784318153772,5806.286565824296,4093.7437381068385
mantle,53.415360989455394,68.79850512850666,3668.5908074469535,6290.047834144377,4330.518160391976
mantle,131.2726074658246,39.01758123499803,3296.414503964634,7456.85406584048,3440.4025703553043
mantle,91.71507975194714,74.66745982958497,3336.622901557485,7571.323237814239,4730.55531729271
mantle,146.38864340682068,89.81751713131214,4917.1796161982675,7357.01075825063,4273.881597680675
mantle,103.92532999854352,44.285874205275974,4336.301482881666,6130.53408974673,3195.750580775089
mantle,58.82282499326912,76.02838502858293,4035.709257143875,6300.328499521176,4340.381934704223
mantle,114.22783179396086,76.7996996440755,4836.702810544843,6692.402048251013,3984.7865166900465
mantle,143.70525252744392,43.110324424335,4856.073119038319,6436.591233866302,2979.5318818860555
mantle,130.9512576593687,38.630723268222994,3510.0004382847214,7209.894789636924,3317.5145351214182
mantle,100.31676127595664,33.91202146877776,4123.341335866565,5940.948444499649,2867.8220219194573
mantle,55.39652666263994,38.79292243270485,3016.66107449688,5958.993068615412,3586.022327961512
mantle,97.00455444825842,74.47340443666491,3082.448630945832,7980.220853494477,4915.329993966568
mantle,133.30979776781476,82.75704656586134,3044.0131481517215,8946.686047324649,5214.098480685847
mantle,50.74621203445919,48.067200587619084,4220.377182201456,5216.30577247306,3374.8057602915615
mantle,92.02146068424196,43.507429362216556,4830.039211716454,5573.34213436687,3001.2790977726204
mantle,83.28448278882428,83.46141231814053,4385.814357527243,6660.5295761296675,4362.322229793819
mantle,89.76735825431854,85.68401893318259,4453.836653935535,6768.017564869143,4386.142848243186
mantle,108.50124737484536,35.799097073801704,3849.615238687436,6370.569344346801,3049.491127302613
mantle,110.02125453116236,41.68492605053143,3295.4267359829437,7088.851057121648,3556.589051857733
mantle,53.24203424188775,67.70346877962089,4681.3796043162365,5536.804451066178,3802.931745301882
mantle,91.70946707426822,31.345368874821474,4019.0671783225207,5763.460952092681,2792.698551633377
mantle,141.07158785659942,45.40637261487666,4374.215356118057,6789.059826219938,3221.8723067795236
mantle,105.4578683249255,85.07607845835304,4464.59285731007,7002.0409955242,4365.286993966858
mantle,63.31092098853731,35.45431110084264,3243.6223708758507,5838.882015909503,3306.1258560912693
mantle,64.7334874488814,65.12261715398665,3150.3285562595966,6936.167842596916,4546.613089359257
mantle,103.73370027075345,68.3379744278427,4158.166808122396,6845.424190583113,4053.9659557371538
mantle,70.80805047208798,82.52424213958533,3957.764983656153,6759.626448802385,4566.313992266688
mantle,65.67798046130054,60.9500871718848,4574.442163993034,5667.7147738786425,3650.2120547920567
mantle,62.96571161292921,66.5412684667709,3536.2002667325814,6549.472629583807,4337.875781261386
mantle,127.50647848182363,51.6002314248431,3413.598786706463,7583.355570131148,3887.9402939906176
mantle,55.62378063278296,30.638691134965622,4608.5716433630205,4575.357693422265,2578.409737533991
mantle,98.767996664588,46.87495464672495,3725.4356420673735,6579.387743496384,3547.169141462713
mantle,72.02962437480338,35.2046114646095,4287.809748691063,5267.436950632894,2865.378673066413
mantle,74.84746604173253,80.75346974377017,4755.299074285281,6195.335579794351,4120.896223419901
mantle,148.9323478616775,85.37455879662394,4837.314269272556,7370.2409077933435,4201.090956844879
mantle,74.73434005536018,50.58090929186473,3481.535525900633,6390.3853367010415,3811.605111082431
mantle,136.1984191354007,34.673499235274846,3823.5436609323274,6907.4031823442565,3011.3817178862896
mantle,121.30604681237863,40.02918470995421,3215.5995166798602,7370.35645636298,3528.2341159077987
mantle,123.62959955861633,50.61301858522678,3977.377651840438,6931.822122300367,3567.243088720175
mantle,143.18754107253255,61.68159255053037,3119.0250423013463,8501.510616267924,4447.012582538172
mantle,53.84239677949644,56.876317213435286,4047.246762240295,5660.469435934191,3748.744932608714
mantle,71.07844649003262,34.611470821569036,3658.4215607980213,5660.660244005277,3075.835843827737
mantle,87.72020246221628,76.73859829363602,3254.0404703171967,7642.036923612402,4856.187604658453
mantle,120.274008160082,86.67803284657424,3657.541106130863,8030.05407380347,4868.1047580976665
mantle,120.17254016783818,36.60641594847288,4824.140596103507,5918.464969749569,2754.6639584931427
mantle,147.0572274253089,79.04281550280486,3571.9527739274367,8406.840549709681,4704.119509250119
mantle,89.45028873581153,42.49521862144497,3761.239712478388,6232.687124938761,3361.2787313315976
mantle,139.87925486047095,42.04971616616081,3919.970752771671,7070.111801068044,3275.217312567181
mantle,137.922269459417,59.69768273856319,4020.1678051837134,7355.745382715721,3853.511382737938
mantle,96.60451435065775,75.89094957226308,4934.766625805931,6330.988758405604,3921.5854627980552
mantle,137.7551673155396,42.32463423560962,3260.0662102958604,7717.87959020636,3603.1587472922565
mantle,137.80362816424494,51.65413330837423,4136.04668941524,7068.904323390012,3533.9453015504664
mantle,142.59365855904593,65.42373546526521,4792.04332038231,6925.299427758121,3694.9392371578415
mantle,147.6814673771971,86.8660306803225,3927.467286821367,8190.989389113314,4702.932011127957
mantle,102.21284063074664,63.1929579760494,4095.5753431427456,6747.566336650027,3928.048870827648
mantle,131.48925696950235,50.51272849074124,4981.698628622958,6317.753441173918,3184.283221302091
mantle,107.30116101728638,80.2696246192526,3126.5485426331697,8279.539569380331,5066.908107175607
mantle,102.35193898008467,54.17920633129602,3866.9052832526786,6719.3770341185045,3743.1269108860597
mantle,144.82401116183973,41.17698281456332,3487.374764668033,7567.783581265908,3436.1961766635172
mantle,60.80105685503905,82.08056997868417,3459.37954730773,7015.1024188149595,4871.033036529846
mantle,136.0168914280743,68.67323420961557,3562.7446638355214,7992.374875870464,4390.372824285335
mantle,61.3574397789616,84.94205237291618,4969.625632224284,5927.575354887036,4134.276683265979
mantle,65.27622049068546,32.812404308349876,4353.417974725564,5004.3772530411525,2745.3887143373054
mantle,83.96166251579584,32.065429711457874,4784.744663568197,5146.187497020052,2588.744259041714
mantle,136.6075547721789,87.60787755600259,4766.623152806863,7291.441073132393,4287.125236527531
mantle,52.453869555953084,42.18597878397267,3439.460651361267,5621.772640529107,3502.1834572562684
mantle,136.45057779847906,81.39643681187266,4599.995650333733,7297.697550267516,4206.52995944756
mantle,127.66245720570953,73.3349117386629,3554.7859968138446,7963.628845001621,4542.015965507102
mantle,57.884194990055526,39.704838234799524,4536.937805264879,4942.372302838578,2958.286983308458
mantle,122.39550389881941,81.37292457109957,3876.6088687274423,7717.544514143617,4581.566240465491
mantle,94.82143481876355,34.75615310316752,4355.782333057763,5692.818169777205,2824.7678799765436
mantle,105.09548597843886,31.254595944984057,4704.024246865254,5585.747854444743,2577.63944225144
mantle,51.23095756386553,46.13732203944016,4828.7859568374615,4832.0816611517575,3091.0584258505223
mantle,131.2648021603219,40.704298315526835,3544.138497369769,7235.360199913174,3388.9471319581153
mantle,145.28550247372021,66.79596860552232,3627.930386759276,8037.112281301865,4290.872928615666
mantle,123.2427002067304,46.841862306167485,3602.3786918692695,7179.7535117014,3605.972364183334
mantle,132.4759398614109,48.16853687225981,3084.945297545626,7985.078133865542,3951.4636723565454
mantle,106.67059083995358,76.33562917725044,4755.458978761986,6620.735213303631,4006.5210135038956
mantle,134.6300709127953,34.743718842903306,3738.0448875221787,6957.657928853641,3048.7084526203735
mantle,80.05875693880873,83.74313312265653,4662.905138471228,6412.113375902845,4237.857141380379
mantle,111.93465945903574,70.27621028422654,4457.670593437025,6791.97182958475,3970.5455318300214
mantle,130.9154808915868,79.56180451764726,4971.648491405697,6904.337765886214,4000.387897171521
mantle,51.241927229257556,40.01535150887495,3400.397565064495,5546.156597090967,3430.429274493022
mantle,80.88431809129767,73.8671010843606,3001.7840012408756,7730.182876493902,4960.618269834556
mantle,100.14072589141021,58.59812903724392,4538.600140227934,6267.294128831932,3593.1960515878186
mantle,144.12535938554748,49.45604163061734,4274.751335631163,7010.084096758581,3401.372908662232
mantle,90.79685539935616,47.29225529502699,3212.0166144333307,6920.928607768644,3837.126536837001
mantle,112.3548307587049,56.29408974871325,4022.7290628436817,6825.589721179628,3740.8561565018495
mantle,87.83063846175972,59.561670298215404,3186.1473712611414,7245.113579305905,4323.649738883969
mantle,92.86360423025187,49.43004819653527,3410.2278643075424,6823.276671271759,3807.183570586596
mantle,65.578522328289,74.66314017529251,4528.5572378305615,6038.5440549600125,4060.4409132008836
mantle,75.28947711215348,30.020866114381338,3128.073199467103,6071.678627463212,3097.9410909617472
mantle,97.30423036252577,50.24217547223688,3500.014174756569,6851.342564638236,3788.779373576844
mantle,54.08756544642147,35.49201093356825,3882.6292054877204,5110.671435188488,3023.4468944126625
mantle,55.26323777992349,54.241179013140574,4229.207001582265,5492.499347458145,3581.2537101655344
mantle,92.91166098501486,56.010270589526996,3866.4279232972926,6583.725432528744,3806.0884448407287
mantle,87.84556488843299,84.42380581000637,3892.430173024598,7175.463696214049,4657.1695352931865
mantle,91.92048349241188,63.79197847752557,4169.349676171324,6515.13749442403,3911.549907685727
mantle,67.77414331529873,56.93138718662141,3755.101108933357,6185.735723803705,3893.723115221371
mantle,106.03619433410705,67.81162568942514,4458.3254288409225,6638.072745141317,3900.014260725443
mantle,132.9809726106573,61.887214765861,3955.8655336813567,7380.743535962546,3955.302542604664
mantle,98.72695125683205,36.29821015133794,4442.146390346809,5755.011056118834,2858.5524948374336
mantle,99.00574913783585,37.63677666481756,4174.147334803218,5978.37606601214,3002.7717669953936
mantle,69.96085211384398,84.20012624009325,3155.528567456611,7599.256845280708,5165.594526139611
mantle,146.55144405421854,82.78812173784982,4267.392261612201,7759.448660449335,4404.562045700105
mantle,107.14684447391168,48.13306999098582,4470.051945753892,6190.891053400663,3281.447770878647
mantle,144.2718882030141,85.13592877874221,4553.530549641158,7524.123648580021,4323.966412794139
mantle,100.39573637378481,62.668576003522716,4511.340730531636,6385.598546236374,3727.1090387292666
mantle,123.70782445863308,51.67820061692528,3309.1341377229955,7629.298164386785,3951.8140943025546
mantle,76.65415974892049,35.642981944634364,4531.73219056544,5234.683751856281,2804.496465240498
mantle,116.31748114263033,78.22338668493788,4162.766867858771,7279.923221465625,4334.881827762136
mantle,101.04940193727477,76.09354399138961,3385.416586016935,7734.183200870994,4740.976983766981
mantle,146.45635717906208,80.23558790885596,4514.797558511155,7492.314335419118,4215.648368978314
mantle,105.78507754879976,40.99695095116999,3274.7089641215102,6999.715117743741,3538.2574098274954
mantle,116.13526264438899,74.25800122972566,3952.541080604425,7377.825381475589,4334.444350299825
mantle,83.01894170913977,37.811943522335895,4658.243912729933,5352.091751954826,2849.0717580027044
mantle,67.49548977116157,37.51573032805395,3564.21362391379,5742.056927731823,3244.3286350577
mantle,95.74000217118254,65.85913633919897,4074.799028904097,6711.609515775956,4020.2671993809367
mantle,117.27163686440424,41.76258973356955,4305.629602386569,6337.943166408428,3114.4070781472533
mantle,109.58190988223022,72.67680285767958,4216.074196392107,6998.24930478792,4151.870359320684
mantle,94.98145009495337,48.66304630459484,4699.291452668294,5832.586666668243,3217.980852202786
mantle,126.1249409155906,64.33110229765333,3805.2948940758724,7462.271686744697,4111.6518804392135
mantle,61.7110024940356,63.48887006231562,3313.0067655665857,6646.671829492662,4377.615742911788
mantle,134.10689203696586,40.49440369118585,3206.7223377731275,7658.841141677449,3553.5859613059515
mantle,87.08907149193274,87.18358592498512,4798.775285721349,6509.3801925247935,4262.379919867618
mantle,97.27951383692897,43.908586077732835,3071.3294415824553,7122.859604988234,3781.0422019656767
mantle,89.71403343210223,41.943470702448344,4752.841234743935,5535.561563582691,2970.677647908552
mantle,142.6003108097462,41.26381065816277,3729.922424514237,7278.873081113927,3326.095895478717
mantle,100.36274875925116,47.78727344600108,3751.949842697795,6612.994146565782,3568.844406106232
mantle,137.20244950247326,31.506009494337658,3931.5445269851634,6751.497024319865,2830.8385454411605
mantle,75.24244442727135,44.252460059798075,3986.3606992663604,5803.125131391038,3331.811425194767
mantle,74.98578689912497,41.28007124614033,3057.6809502946026,6521.069370919152,3674.2959604217854
mantle,114.61801257840986,78.02792460291786,3787.3696123706472,7598.206719438097,4538.9581935855
mantle,144.67673945737107,44.6419072447706,4164.59467676679,7002.300365367886,3274.0476859920445
mantle,149.44006455730698,37.827059202274505,4449.272925283614,6702.486644188166,2915.7935179044725
mantle,101.51269895758517,47.30218931381707,4478.099390634119,6062.401274098273,3250.0777965053703
mantle,145.99348043935322,38.935492644949306,4636.505150112038,6533.346936594079,2897.8604242757874
mantle,66.39182345064091,79.12459733569236,4007.1849528129997,6549.486286670135,4443.611300132715
mantle,89.17288113344684,54.456225231048364,4066.5888431043595,6307.378144429711,3659.389473957723
mantle,66.74385115765416,56.50866655606076,3260.360054871334,6601.567216311988,4163.175775514026
mantle,112.26523682329008,44.58634000688507,3990.436494896534,6559.82507905944,3342.6484973997703
mantle,119.96116758880198,43.34315933754958,3900.6804888942047,6750.518254921467,3333.4204330169923
mantle,55.735296933460255,34.34149794220733,3275.2101108131596,5567.557275593121,3238.0983426600474
mantle,133.6914402274885,49.27804424372505,4441.578604276105,6700.219020221624,3330.872855898294
mantle,102.36762621316359,59.15768562148348,4193.611793980879,6574.131003932968,3755.8779841180044
mantle,106.80147918908129,80.61857717827621,4664.9469230779605,6777.672087887759,4157.135794679338
mantle,115.65037856912679,69.35152399823662,4284.139841248061,6969.861153104961,4023.427549564568
mantle,130.07278434952624,53.948301918700864,3685.7499904486376,7403.155824582111,3825.832508890404
mantle,76.98336113187347,81.604597887236,3059.7229328841618,7792.369223763754,5164.357087493378
mantle,77.32508452907263,39.98878928529544,4579.649440834568,5341.063438375818,2954.969550881909
mantle,87.23967056115347,43.01740555928932,3880.9323350593936,6103.942326351271,3329.308745350562
mantle,56.87688097019992,56.237982965387616,4459.694073326016,5437.576939627515,3551.095352578806
mantle,80.6347974429896,47.96625452792172,3582.03208142124,6353.369270701283,3659.3434151631723
mantle,101.57620422144606,64.32633928100125,3839.985987607889,6984.829920504974,4092.8855325353284
mantle,91.43412781490892,78.92373685229899,3858.8598250111277,7138.959113218633,4522.4556698005945
mantle,138.97575468943234,58.67651404233899,3865.1052781786557,7496.531156842034,3896.2919249576075
mantle,80.73916158914042,44.44899880631749,4173.005236369348,5792.239651037649,3263.6721591388387
mantle,115.02856382278286,36.914605164409956,3228.018563282092,7133.161923058999,3381.6690445419677
mantle,52.6416699044713,59.26791903910431,4460.213532883309,5433.232289191904,3645.2894102673536
mantle,124.3393233270978,73.65143245368668,4205.592630653877,7274.307300629801,4184.822070258742
mantle,50.078008771219714,69.73137631858697,4820.8137823883335,5447.391338799513,3803.241826462607
mantle,60.05552398390868,77.16316829382251,3588.3344307196744,6738.559454662258,4637.229281571869
mantle,61.5470741385705,72.84461094125757,4841.89731593921,5724.585324631783,3878.7423012309914
mantle,148.07172594717537,31.201292718368546,4353.132766940182,6600.887254034954,2677.227870524306
mantle,120.2818335148377,53.872654639843844,4771.577868963363,6345.214145055166,3360.1075650969583
mantle,71.4965880276984,70.78968390347832,3643.8202129489937,6747.1793093134565,4407.644064961842
mantle,131.43673387998962,41.52223901862829,3352.198016243531,7464.887674505737,3519.4560779800195
mantle,140.341439713233,48.772758015937086,4461.583235512994,6784.6256161587,3306.314468831576
mantle,62.222603519235975,62.05209710542238,3193.300339690511,6737.554769945876,4408.170137053821
mantle,112.42308793896362,44.52795373025199,4651.002311150411,6077.575043922053,3094.1623065381764
mantle,63.11895235485697,35.042363059068435,4455.053749212395,4965.442370068189,2804.5954064969706
mantle,61.530047735097746,70.20264061047197,4299.774657958782,6006.618418883655,4040.6745862511566
mantle,128.85650513571227,89.99711537921416,3347.8128904041796,8621.65328857994,5184.820267740031
mantle,85.2536955511573,44.82519505579976,3724.6412865445955,6239.828533302029,3469.116363870973
mantle,50.99307512469863,59.23839049953622,4481.49220990502,5385.461516376337,3635.7189366365515
mantle,53.965583476025984,51.239107518606296,3749.768979513903,5710.61998622765,3696.5664905701497
mantle,62.57423339990184,58.40639088682667,4164.472860587708,5807.3761796182625,3744.9857304120364
mantle,86.80714833252412,35.08707988241657,4222.0233325117915,5625.051886495865,2882.7919342700247
mantle,104.84869006963913,73.4284333776653,4115.182229331418,7019.228745808531,4224.13311344822
mantle,71.01881700175278,47.845176173045715,3693.6418491802397,6041.398804310437,3599.0815558096115
mantle,87.22285062099678,47.738066745038665,4931.505404464456,5531.168373000302,3111.305501893443
mantle,141.338919955356,62.009475781659624,4850.853034346603,6795.675199100495,3575.361599879589
mantle,117.16025511794427,73.89263397574788,3803.945228362955,7529.941506764027,4407.409935188063
mantle,70.32150953127973,41.65182233220098,4317.002414979743,5399.4312073338015,3106.174555414707
mantle,54.55409310172401,36.141394593578966,3105.795060732312,5751.603231516787,3411.269693488479
mantle,60.29273260255259,53.17237895512578,4321.250175921256,5509.908660020497,3507.828405050644
mantle,118.20221455800382,58.8990503769933,3380.846752711331,7628.291480552626,4173.893885562843
mantle,146.7194166455995,34.44245875274204,3438.527204653599,7484.96959033582,3164.906185487593
mantle,137.54673377425223,53.79497763225906,4485.402968371043,6830.559072075564,3463.14066976866
mantle,65.74585355897494,32.29585382965562,3987.032786919467,5224.003973583386,2846.089033415995
mantle,93.74048057483756,60.81625844138265,4162.841905152211,6480.545448667315,3822.213042028918
mantle,141.36728333440266,81.23237870717368,3252.8415137741617,8761.085577558439,4997.273666274974
mantle,104.6739839527184,63.095233702845476,3382.385873324118,7471.202810785557,4319.034774490225
mantle,64.49741001252585,70.48795063718242,4620.187498839042,5856.7848807426335,3905.9586530991546
