relative_time,distance_angle,instantaneous_amplitude,instantaneous_frequency,rms_amplitude,rms_frequency,phase_shift,wave_type,P_wave_arrival_time,S_wave_arrival_time,depth_of_source,shadow_zone,core_radius,density,bulk_modulus,shear_modulus
77685,40.4913549,5.828682385,4.298244579,2.017589234,2.490586049,53.37349675,S,78084.23082,78369.3957,690.2127276,0,1758.665141,6154.066321,156.6523236,10.32093972
77700,136.6183884,8.549794804,0.259512007,0.554213639,2.427649047,194.164152,S,79047.01029,80009.1605,331.0133523,1,1825.408746,3371.004815,36.01346793,60.01919991
77715,154.6695058,6.765284731,0.513335941,0.385949629,2.467035907,18.77840277,S,79239.9881,80329.26531,106.2959938,0,1905.583918,6567.79041,135.4283336,4.211246072
77730,0.227653034,4.929134665,3.142094224,2.333566428,0.22438471,280.7308005,P,77732.24458,77733.84785,320.1198434,0,1716.087219,3404.295064,29.52417316,28.94527846
77745,137.6119429,7.441227027,3.019135769,4.506854706,1.77649985,106.0856797,S,79101.8064,80070.95382,689.5658222,1,1734.237635,5306.731334,86.951612,7.40325465
77760,53.03319576,3.114774834,4.64553602,3.231697727,0.924163633,284.5243157,P,78282.88906,78656.38124,327.7576565,0,1761.998126,5610.81031,190.0302343,20.66603435
77775,77.34511798,7.831449434,2.756587372,2.776692499,2.041946065,36.52031776,S,78537.59624,79082.30785,449.0951374,0,1851.83987,3270.385311,32.69201417,33.13368708
77790,156.8333394,1.432666303,2.048646625,4.512779844,1.379390554,112.4899023,S,79336.32275,80440.839,482.2632732,0,1888.766211,3065.605403,27.01125806,20.14588259
77805,109.9915124,7.650631209,0.860516753,4.168999293,0.4061705,282.9828272,S,78889.47846,79664.10593,149.1196609,0,1806.429293,2753.13445,19.22507454,22.06395402
77820,149.0447848,2.034625986,0.773771377,0.501494113,0.992092369,142.6120499,S,79289.53028,80339.19477,172.4900907,0,1770.394434,3784.937098,59.85823957,51.7822602
77835,11.11766845,5.22735558,0.328693522,3.555305437,1.883725663,318.5770828,S,77944.61638,78022.9138,295.9571251,0,1678.50622,4204.587697,66.57682792,62.86934787
77850,73.02503261,5.926470721,4.703331366,4.572826961,0.064882396,182.561471,P,78570.00169,79084.28861,170.0208328,0,1715.39587,4043.149662,62.43474951,54.86901131
77865,42.33538115,0.357206274,1.540144708,1.163890544,1.423140005,175.1756128,P,78282.41229,78580.56392,63.04014909,0,1786.737472,3802.41208,40.72827693,34.32181461
77880,161.1335281,5.504035028,2.490943841,2.640632657,1.460645294,45.17458527,S,79468.72113,80603.52194,583.3924706,0,1910.49031,5621.816607,113.2480154,14.01242122
77895,79.24021687,7.166484066,4.751903624,2.244769594,0.061351505,84.56016516,P,78676.28127,79234.33931,655.8492873,0,1894.162577,4014.988082,41.04752468,10.31938086
77910,109.9597743,2.285842923,1.792468223,1.735027925,1.545345416,208.9963125,P,78994.16553,79768.56948,49.49161407,0,1790.652162,5968.223309,156.4231899,11.55368546
77925,10.15068266,1.849505324,4.319730254,0.495550011,0.202268331,125.2935652,P,78025.08224,78096.56955,673.5854436,1,1722.19715,6839.044673,224.6470536,0
77940,69.93264156,4.931083447,1.147562751,0.183298001,1.02877683,207.4615596,S,78629.51178,79122.02019,140.5536673,0,1925.84398,3093.442321,33.18163022,69.45620164
77955,32.56308919,6.790414571,2.010229346,1.045503025,0.09805621,49.1509845,S,78276.06085,78505.39003,572.2358565,1,1776.885127,6829.316369,122.1021636,0
77970,112.4279419,2.975841553,2.313718045,1.219742625,1.001622461,143.4201442,S,79078.50081,79870.28711,73.35431471,0,1897.284428,4401.814907,75.01511164,55.32244663
77985,13.31682455,8.054713943,3.34661753,0.13046899,0.929296228,27.13893666,S,78116.29931,78210.08453,457.1363471,0,1816.68344,2542.871676,11.13556839,11.06737064
78000,61.72466328,8.724336676,2.756505776,4.826133797,0.042133674,294.8137632,S,78608.58394,79043.28675,671.5077225,0,1928.70889,3682.265027,46.13999687,53.51190221
78015,46.24801223,0.494578159,4.915728624,0.859186331,1.714741897,240.0527535,S,78470.98948,78796.69626,351.3465196,0,1866.277864,3759.252653,36.32519771,13.90073858
78030,14.98103231,9.06659676,2.959076981,3.780868709,1.17097073,69.74066227,S,78177.70782,78283.21341,178.8280123,0,1723.918351,6565.838688,136.6725394,4.076887245
78045,130.6734897,0.110488867,1.711157601,3.367277412,0.229670538,81.7666873,P,79333.39563,80253.67823,336.0531493,0,1806.228958,2660.004281,14.38648783,12.01847999
78060,13.46165373,9.44057729,4.494862443,0.704326896,0.467476937,175.6474604,P,78192.72727,78287.53247,180.4909932,0,1921.581276,2538.794947,11.62850709,10.20998053
78075,66.66751345,5.901244671,0.731022785,4.968359582,0.063906104,330.3272388,P,78732.31874,79201.83212,415.9447253,0,1820.677746,3595.230068,49.75971288,27.8939818
78090,147.5424076,1.451669661,4.894349218,0.08067697,0.329626375,91.91006174,S,79544.71736,80583.80119,203.5859969,0,1782.165415,3712.600268,39.58302962,19.04329581
78105,156.0607112,1.671867106,1.298365561,2.830070807,1.847650841,211.0960513,P,79643.7049,80742.77983,347.7518265,0,1788.045655,4040.5863,53.70011543,25.47398753
78120,39.41258735,6.900023751,1.730182408,2.993135722,0.242575704,96.91584609,S,78508.59455,78786.16208,5.429612179,0,1774.676079,3440.820459,41.21873118,23.76704785
78135,39.13857363,7.421792567,0.762835098,3.30114831,0.890098162,58.18680443,P,78520.89287,78796.53063,240.5602181,0,1856.750921,6899.990333,275.408087,0
78150,124.1927476,0.64065123,0.782427558,1.116263225,2.313205528,304.980816,P,79374.49775,80249.139,188.5212389,0,1922.737134,5856.933567,128.1877825,15.04034908
78165,42.62216137,4.136800311,1.663156268,4.996459518,1.93280778,324.0113302,P,78585.23984,78885.41116,18.98610312,0,1863.690641,2556.400385,11.39480413,7.551954302
78180,32.66568089,2.950447159,0.92393183,3.365993242,0.696287788,136.7198096,P,78502.07237,78732.12406,64.32815597,0,1724.245019,3013.277984,30.44064969,46.06078795
78195,27.91882145,6.166151766,3.202327787,4.285759379,0.023752489,121.4400608,S,78470.26997,78666.89138,325.499199,0,1781.065832,3046.940231,29.8157427,20.05697604
78210,172.243926,7.230981366,1.65372479,4.509682999,0.086960971,80.06436758,P,79908.26583,81121.31285,698.6380759,0,1816.351656,4358.095737,65.83159894,30.4326719
78225,164.8655585,4.488559102,3.910995878,3.911578995,1.781082564,241.5539442,S,79850.51767,81011.60171,286.0322087,0,1674.124134,2644.616532,14.25846479,8.27354943
78240,15.34012731,4.318290978,4.916634863,0.699465883,1.812894257,267.2772262,P,78391.24838,78499.28293,29.12905319,0,1839.593532,6609.137581,207.0023749,0
78255,40.23661375,5.274772782,3.921688341,1.621592796,1.758500816,50.14701052,S,78651.71916,78935.08999,697.6084945,1,1863.637425,6286.565386,238.3918274,9.420547242
78270,40.88423314,9.837247157,0.359447652,4.906570565,2.125786634,108.2243785,S,78673.10447,78961.03623,168.429156,0,1690.819129,3260.735456,35.36532438,28.83407857
78285,120.3875994,8.354448311,4.262202417,0.770831097,2.058860837,158.2774926,P,79471.9803,80319.82337,344.3863152,1,1787.261418,5833.324083,239.1996542,18.04740198
78300,118.0626234,3.954994814,0.920035392,1.06749868,0.367808577,186.1847363,S,79464.05683,80295.526,252.4531375,1,1682.366431,6385.397846,169.4220606,8.29936077
78315,136.9113532,9.45604964,4.738257149,1.387881236,1.645568126,146.1327614,S,79664.89882,80629.11227,564.5757156,1,1726.518646,3411.571177,49.46694436,41.7902379
78330,113.6925386,5.570777074,0.284095353,2.568784699,0.014124488,131.8822442,S,79450.9693,80251.66166,245.8243445,0,1743.809089,6148.504569,163.782447,9.472778713
78345,118.6580777,1.164485609,0.581506403,4.353302614,2.47293325,340.1812368,P,79514.92781,80350.59053,343.723779,0,1661.948106,2810.984463,20.81862582,22.19625918
78360,138.2367204,4.776842059,2.693165296,2.397463031,1.092424556,156.9855792,S,79722.96649,80696.51398,128.0188931,0,1730.589799,5819.209835,139.9941314,16.21147466
78375,95.95920628,1.981897499,4.439621131,1.976161717,0.259972761,260.0023895,S,79321.12475,79996.92814,147.4881645,0,1681.0341,6386.13353,186.3798739,10.43459557
78390,110.6257738,5.909971244,4.50618388,0.478717402,2.135866669,158.3031466,P,79480.73206,80259.82638,109.6293698,0,1764.938432,3521.102371,43.96797715,28.18758889
78405,20.95210383,6.172628704,2.615711547,2.59723248,2.205892958,25.04172054,P,78611.58053,78759.13806,33.49294886,0,1691.633404,3225.165606,33.72267518,21.53758963
78420,107.2309651,9.102033947,2.126594277,4.52858766,0.353301462,82.5673802,S,79477.26041,80232.44642,33.52206096,0,1724.633237,6263.652698,204.9854867,10.20570691
78435,132.9476427,1.54315567,2.176647857,0.136910689,1.048716129,274.6412127,S,79745.818,80682.11657,294.0712266,0,1841.173013,4283.733563,78.8892092,51.75024359
78450,6.7421174,0.130726523,4.448106017,4.071372799,2.317272572,163.6754095,S,78516.47496,78563.95707,439.1845705,0,1687.877414,2619.069726,13.29826714,11.39798201
78465,27.67027247,7.489539879,2.594653015,2.229750907,1.402650516,167.9847594,P,78737.81936,78932.69034,662.4067295,0,1924.645031,2955.886667,26.36877027,19.16874735
78480,109.6835586,2.59820547,2.988479088,3.023609131,1.663621969,41.06604959,P,79561.44214,80333.90081,83.27753241,0,1735.006328,3579.050781,34.8160183,26.43262163
78495,97.49708088,7.717804765,3.104175718,4.463627551,2.145747793,247.7014691,P,79456.28766,80142.92171,279.4479005,0,1878.493802,6078.464908,223.6294842,10.84738793
78510,25.42127375,4.690797304,4.771343918,1.764692419,1.174482826,328.0808424,S,78760.64501,78939.67716,49.64859562,0,1794.036315,3105.856021,22.48239337,15.20597022
78525,169.9166891,5.818642285,2.645404465,0.843693825,1.813191059,158.2535913,P,80200.32007,81396.97727,545.0994803,1,1663.795686,3048.892423,28.56965962,40.25164686
78540,75.6540478,9.524922004,3.158798032,3.934732424,1.829094154,175.0402398,S,79285.92287,79818.72493,324.2050041,0,1793.57063,5985.075386,212.9461464,11.36961816
78555,157.8798433,1.620068145,1.490618923,1.723177998,2.358348092,20.69602404,P,80111.64092,81223.52729,523.5470597,1,1735.377481,4078.959488,69.03353435,62.65904348
78570,76.68209899,4.486572607,4.723015938,3.057498054,1.148804743,110.4796603,P,79326.0591,79866.10132,220.0360703,0,1739.353843,5451.122039,110.5341428,17.3141124
78585,174.2418653,6.804607785,0.875391598,1.261387627,0.185969716,264.1963049,P,80302.96482,81530.08256,472.054149,0,1869.156646,4417.355063,67.09602542,26.74613919
78600,121.0009789,1.599727758,3.57885693,3.327565803,1.584780967,64.80090018,P,79793.02801,80645.19087,213.2566802,0,1883.62247,4733.347001,78.90217552,29.3490395
78615,86.6607741,2.465970023,1.352050047,2.817517986,1.906000578,4.439779932,S,79469.44541,80079.76355,563.4711204,0,1906.413923,6956.206479,233.13264,0
78630,111.8102615,1.940465887,1.853446239,2.73282315,1.36244064,255.6702196,S,79732.4107,80519.84691,124.4241329,0,1831.064714,4422.119711,75.11679426,53.77485779
78645,1.906547815,3.838157133,0.553126692,4.432795826,0.5516708,242.6557682,S,78663.79791,78677.22498,223.8154642,0,1848.058895,2895.675217,24.17512885,23.33276671
78660,176.3908626,2.285161987,4.360584497,3.464430165,1.618896046,41.43559921,P,80399.1532,81641.40548,371.5590448,0,1724.811355,6348.752832,158.0618295,8.800556815
78675,84.99093621,6.592164077,2.508573856,3.288256322,0.441049802,2.717322158,S,79512.98138,80111.53951,389.774675,0,1834.106461,6216.476376,200.3426514,9.509216437
78690,110.5414246,7.880252079,3.297552229,3.947982952,1.7449305,87.21393361,S,79779.9004,80558.40069,91.36854667,0,1770.868928,4216.667348,74.51068218,54.9189055
78705,136.3204624,5.831809597,0.461505165,1.538783305,1.551762756,139.1646732,S,80049.07284,81009.12487,411.6159721,0,1858.948213,6085.819605,237.9455541,9.92138257
78720,88.68573679,8.209830608,1.940046482,2.93254414,1.897772385,340.7746434,P,79594.41084,80218.99001,286.7254949,0,1924.82999,2598.54667,13.3067027,18.4892233
78735,31.32650405,1.172017048,3.104511793,1.753858539,0.695566754,207.3531329,S,79043.86855,79264.48894,337.2249097,0,1885.348523,4057.381384,64.13682951,54.39611073
78750,24.26257658,0.772643165,0.390244228,4.917772029,0.559630466,78.05022617,S,78989.22065,79160.09255,382.7488116,0,1703.698088,6314.06249,222.7703106,8.830253566
78765,54.48703918,9.842065756,0.800774375,0.717885451,0.620030664,144.6622011,P,79302.22345,79685.95449,131.683342,0,1664.243619,4318.296105,75.6359356,55.05216944
78780,5.616470191,8.421005756,2.572181042,0.498565166,2.178639273,29.7781986,S,78835.37646,78874.93108,441.2512486,0,1884.90062,3717.393346,49.73597945,49.97526126
78795,9.947023803,4.748427339,2.929077828,4.662880693,1.349035263,190.228532,S,78893.07423,78963.12725,658.2658106,0,1731.453877,4524.012918,96.40623803,46.03041268
78810,179.6909967,0.66808004,3.697914767,0.772400158,1.887124082,277.0956911,S,80581.69138,81847.18523,59.93983528,0,1827.548117,6053.683909,158.3297282,10.8234204
78825,120.2152658,4.706944357,0.83501267,2.519729612,0.488053201,271.6314459,P,80010.28115,80856.91054,459.9436965,0,1885.505292,6675.806183,136.4229516,0
78840,56.7265218,1.875584607,1.463847258,2.56937225,2.227234438,8.657379976,P,79399.30398,79798.80683,343.5677648,0,1785.556485,3801.25679,40.62504535,23.19693619
78855,177.1360453,3.949770124,0.063006143,3.388172854,2.158419232,45.42443548,P,80601.50044,81849.00076,231.1209068,0,1843.569669,2959.203147,27.9865497,23.04918727
78870,4.029078022,8.353167287,4.620264374,4.131856347,1.964724381,234.613417,P,78909.72532,78938.10055,262.0206732,0,1858.16644,2961.276902,21.2927069,10.79540185
78885,51.80069348,3.566163795,3.87197459,2.678390518,1.49761607,109.0705908,P,79395.73701,79760.54916,75.60923886,0,1741.248258,2851.572683,16.60697276,6.345508008
78900,144.4707299,9.578025813,3.136505773,2.621570427,1.686923018,142.7769287,P,80324.43167,81341.88287,316.996842,0,1733.190575,2672.885779,16.4700054,15.29637595
78915,32.30812441,7.721790849,2.87274845,2.218491337,1.480166836,5.73423281,P,79233.54699,79461.08055,339.3367511,0,1795.015368,6471.165808,175.5365676,9.810306045
78930,28.4879271,2.250813419,0.608420483,1.434027771,2.287846511,333.4366149,S,79210.88116,79411.51055,301.9372855,0,1808.255779,2557.177154,11.22022156,4.393733389
78945,169.5366657,6.198218569,1.812890835,4.171571413,0.453323811,306.1031127,P,80616.57317,81810.55401,513.0365969,0,1819.245131,3751.50611,36.09712904,12.26969686
78960,103.3875088,4.879613406,1.303294054,0.072262912,2.346187324,292.6071876,S,79979.36525,80707.48329,587.8076278,1,1904.044426,2765.29406,20.70986486,24.71108433
78975,130.8509599,2.622591221,4.40895838,2.402626991,0.423741298,57.61902008,P,80265.14543,81186.67788,161.7991242,0,1775.886871,2538.825794,11.43512097,11.12324079
78990,56.40125917,6.418491954,1.280380236,0.648534692,2.488637957,255.955902,P,79546.097,79943.30915,217.1941215,0,1903.690895,2953.360317,29.43656944,27.67009088
79005,83.76662664,9.928808985,4.5462164,4.653365804,1.941861669,56.15248896,P,79830.91011,80420.8459,276.2075975,0,1686.020748,3473.619692,40.32195474,23.55123482
79020,88.16276879,6.584991829,4.387578105,1.573670621,2.336376565,205.1537911,S,79889.25456,80510.15067,226.8466126,0,1852.096471,4502.759072,64.50286794,29.08415026
79035,178.9723473,6.881161748,3.334945675,4.696283231,0.154590502,251.1344913,S,80799.60575,82060.03843,92.67285686,0,1840.284266,2908.179971,22.28704513,17.88492001
79050,95.65348198,7.15399519,1.041693946,2.780997499,1.555402236,192.4944129,S,79993.11041,80666.76071,676.684977,0,1818.326969,4623.208257,64.16324608,25.55933384
79065,67.81068816,0.678226822,2.596061239,0.172770468,1.585813377,77.68482327,S,79733.59005,80211.15437,163.4252369,0,1767.955702,5393.907905,158.0378066,25.08860023
79080,130.787304,0.766788914,1.387459594,4.616690029,1.291603455,1.501149545,P,80369.51781,81290.60195,599.7005768,1,1839.32937,3671.564616,52.76151923,35.39383972
79095,89.41584452,6.098035317,4.796391216,2.395271708,1.167085914,348.2403862,S,79976.60945,80606.33049,44.00488843,0,1687.723559,4495.223338,80.86894403,44.93418067
79110,5.093601407,5.479884033,4.64603635,3.497426591,1.954962891,285.1883009,S,79160.22116,79196.09341,40.63662574,0,1754.861043,2679.507423,17.44333005,18.63278307
79125,145.9712604,0.691239167,4.340675142,2.263112109,0.963865012,43.8773836,S,80564.22639,81592.24524,391.3166652,0,1772.616745,4240.67726,73.52708622,69.80408247
79140,170.7094479,1.064489628,1.547578177,1.870853978,1.886157016,127.042292,P,80823.1364,82025.37669,676.7554678,1,1749.306938,3704.376455,55.21057376,40.18266554
79155,155.835128,8.518323634,4.059830834,2.18504696,1.141769423,44.92165993,P,80691.48073,81788.96696,584.2973529,0,1874.724343,2801.65357,16.24087276,9.984265234
79170,29.72292615,2.521663131,0.408557843,3.395761107,0.283925311,41.84886265,S,79463.05782,79672.38484,524.7115425,0,1770.94014,3152.52195,32.16333064,22.41129847
79185,175.7575434,0.523831509,1.756299425,2.852220552,0.80131718,178.9108026,P,80917.90889,82155.70095,347.2984448,0,1901.12264,3525.725072,36.39453581,18.05646012
79200,59.84125551,5.962572253,4.881517645,4.731283102,2.485192613,305.2638411,S,79790.01418,80211.45289,329.7047031,0,1867.953987,3382.988986,28.87351498,14.95683853
79215,64.54866686,2.408886121,0.891475477,3.093859516,0.205004672,175.8552326,S,79851.42764,80306.01881,262.8788056,0,1922.07997,6199.44487,160.1300819,10.65360542
79230,20.80450262,3.452503958,2.866268806,2.522436465,1.646261508,76.35230138,S,79435.12524,79581.64326,48.24571191,0,1808.23779,6392.922852,204.9303722,9.860041332
79245,21.42550615,3.288456126,1.89807111,3.839542155,2.182819896,56.79474061,P,79456.24812,79607.13963,464.8639053,0,1808.700046,2840.047109,20.46475871,17.82734886
79260,124.531297,9.626051862,0.326999759,1.901965132,0.500751412,356.2654278,P,80487.83573,81364.86125,649.5039877,1,1908.756475,6313.552097,182.7234301,9.291731916
79275,58.48488989,3.93137785,2.855291323,1.558472115,1.191894487,60.98014841,P,79851.64089,80263.52723,5.185799061,0,1807.260781,6173.564769,182.4739719,10.20390869
79290,51.33452484,2.745612881,2.823521727,3.162112624,1.26250856,1.782892095,P,79796.14075,80157.66985,285.2925751,0,1785.985297,3892.148795,76.15534913,82.67607553
79305,163.415344,1.664180634,2.047765963,4.513746998,2.438782392,211.0939334,P,80916.21905,82067.0898,578.4501297,0,1922.291772,2816.605923,18.23577152,12.40294605
79320,106.3075495,8.075975906,4.058166499,0.640510027,0.643916471,162.0516335,P,80368.15585,81116.8386,687.2814615,1,1719.924283,3953.946003,61.51833131,64.039984
79335,107.7140949,5.336318621,4.341584931,1.771221049,0.783100014,32.20842949,S,80397.0239,81155.61241,168.9256777,1,1710.768942,3932.131343,49.90306404,60.57566871
79350,67.27981241,7.024894035,3.508917781,2.799087915,1.352843532,41.3367925,S,80013.35579,80487.18136,93.08033603,0,1859.831441,2924.269041,25.98994698,22.74151359
79365,15.45022531,7.015995636,4.53635247,4.878584605,1.467151839,47.07957027,P,79517.3339,79626.14384,668.8565547,0,1871.985968,6452.451052,183.4479371,10.09095751
79380,59.62718225,7.148531213,2.473328092,1.537456062,2.257642552,226.9828671,P,79967.9035,80387.83456,458.4921689,0,1767.364542,6593.524876,198.5198994,7.907459124
79395,45.49630568,4.933051393,2.056897409,4.020681077,1.380988114,295.1139129,P,79843.57792,80163.99071,247.6143043,0,1891.274987,4492.389089,70.3131091,50.57241995
79410,114.8618016,9.725350369,2.219779019,4.3171412,0.306458,311.9073682,P,80542.49783,81351.42486,614.1111573,1,1666.773223,6059.999314,263.6344715,10.42255716
79425,157.9314248,8.384315514,4.193289985,4.041213157,1.526150646,204.9757863,P,80982.14949,82094.39913,516.7095438,0,1921.267364,6101.691128,282.1673933,9.8269399
79440,59.5216257,7.636654026,2.430340119,4.441543433,0.92626953,302.7016883,S,80026.86274,80446.05042,204.6569842,0,1909.817776,6797.253088,232.2046122,0
79455,15.43128905,6.019174313,4.422750393,0.163201735,2.498976449,192.1777546,P,79607.1472,79715.82377,341.0026826,0,1690.430564,3472.921288,32.02298667,16.11368162
79470,38.29044704,8.132820398,3.406204491,2.087272119,0.143630425,0.759798464,S,79847.53063,80117.19536,379.6760979,0,1846.417995,6819.080086,139.6333555,0
79485,113.9759016,2.151763313,2.437741713,4.186294883,0.966963333,206.8290055,S,80608.76316,81411.45114,13.91033449,0,1768.622533,3571.838433,40.20869705,23.19317348
79500,98.31403849,8.914449188,3.117253795,2.200247954,0.900326219,257.7547517,S,80469.34258,81161.73014,444.9749385,0,1733.418099,6696.806039,177.7374645,0
79515,132.4243614,0.418261774,0.466870294,1.639429786,1.049012069,226.6652793,P,80820.65863,81753.27193,246.0065815,1,1769.54587,2973.700458,24.51171112,19.15324325
79530,148.0040097,0.397016566,1.372851278,4.402761606,0.552343867,145.1479267,P,80989.2686,82031.60331,220.59881,0,1725.143633,3807.378552,44.32496378,20.7092117
79545,123.552429,4.030857973,2.510097392,3.451848847,1.578745327,282.764166,P,80763.18443,81633.31616,272.2681589,0,1662.953743,4088.026401,65.83023361,73.79879843
79560,29.1845077,9.847921611,0.08361425,0.299067132,1.55180216,352.9798172,P,79847.7492,80053.28435,654.1144546,1,1805.197617,3133.437005,28.28977533,34.59588669
79575,82.33339159,6.185089776,2.85684507,4.137546797,0.996175326,167.4208124,S,80386.7789,80966.62098,556.3742974,0,1673.028408,5363.967997,115.6551379,18.07694184
79590,139.905388,6.763836926,3.829457,2.132558143,1.276253906,297.1476458,P,80969.41897,81954.71824,121.7056972,0,1829.601973,4207.635436,81.86930418,67.37379772
79605,33.24887423,3.936727815,4.783596523,4.146959935,0.461829836,195.3891785,P,79932.82246,80166.98135,311.1700006,0,1717.261292,6523.823689,133.1038224,3.489131324
79620,5.231591317,7.978293818,4.349904292,1.963764464,1.365475085,291.5568531,P,79671.58169,79708.42575,505.7948268,1,1666.714141,2661.67288,13.44543722,7.254913703
79635,174.9043463,8.43963016,3.314663915,3.763642784,1.90908155,87.57179162,S,81359.49666,82591.27999,20.55433196,0,1839.465735,2842.244606,23.82406261,22.21688438
79650,122.978644,1.096495168,2.5449821,1.821906256,2.314042682,210.0861305,P,80862.52711,81728.61789,475.690801,0,1733.276881,6217.400876,268.6518742,8.567507178
79665,38.64387866,0.356984512,2.529236015,2.855419694,0.486049747,314.6543928,P,80046.01534,80318.16916,258.798117,0,1922.319621,4806.489114,67.53821132,39.36157302
79680,79.61684007,7.684298124,4.715064572,4.729374922,1.978403991,197.5015063,P,80464.99464,81025.7051,546.7965317,0,1771.091666,3842.295392,42.00221321,14.63873223
79695,124.4913919,9.698749671,0.771060969,2.205740955,2.33701165,345.6689137,P,80922.44228,81799.18676,405.2205735,0,1707.242233,6503.836572,149.6216188,8.49592575
79710,88.35822261,0.437936439,4.493933424,1.159434823,1.383368069,73.29798452,P,80581.18166,81203.45428,34.85370172,0,1864.697857,5687.64868,177.4015584,19.33009086
79725,164.9774974,3.61026485,1.406056966,1.537384437,2.363734151,34.70060783,S,81351.62134,82513.49373,558.0626096,1,1689.84297,3111.202538,25.84066463,18.82614586
79740,108.9568155,9.519084564,4.827956468,0.321660729,0.120077322,331.6321579,P,80814.2767,81581.6172,663.084554,1,1716.992077,5996.70499,227.7785362,10.50640026
79755,103.4587851,8.255151881,4.811109219,3.09159501,2.453401482,298.9048901,S,80775.06801,81503.68802,374.3890748,0,1916.219772,3175.737173,37.09635287,28.3099482
79770,179.9107943,1.263051777,2.607054449,1.412821633,1.757069802,225.2612609,S,81543.85851,82810.90031,158.4428969,0,1706.402543,6299.211216,252.4376826,9.5609008
79785,163.3131811,7.503851146,3.225338992,2.558413828,1.685513076,346.5341778,S,81395.21176,82545.36302,5.107603636,0,1928.647131,6338.307886,146.8725845,7.777290105
79800,68.14262068,6.29092053,0.978864034,4.077792056,0.69775249,146.6027683,P,80471.86279,80951.76478,302.1491231,0,1671.06066,4012.427268,65.75375777,76.95869587
79815,137.4448237,8.288746112,3.362397427,4.867031392,0.89719989,54.88964137,S,81170.15866,82138.12913,633.7270949,1,1710.575825,3377.327999,38.38384524,24.61310356
79830,100.598846,8.987315869,4.282845865,2.688436707,1.408427725,148.7046759,P,80821.87,81530.34857,76.81198702,0,1693.558718,3128.456386,34.17499089,25.04877392
79845,125.406065,0.358104213,3.067159317,2.844815279,1.010874169,81.48571181,S,81081.46064,81964.64681,663.3098006,1,1742.713159,6299.526088,188.3849063,10.09542423
79860,91.05903253,1.166608976,1.891296145,1.115738708,0.58687413,260.0313186,S,80757.81072,81399.10409,429.3794624,0,1673.186645,4458.653287,82.64318784,54.19521983
79875,130.1635356,2.945712716,1.956562743,0.855260943,1.743460931,284.4611907,S,81158.36766,82075.05885,172.8630036,0,1695.407184,3353.457553,27.77132962,15.57098709
79890,114.3347962,4.976873244,1.464575882,2.176267258,1.549575747,331.8272393,S,81017.30174,81822.51727,252.8452199,0,1814.807399,3245.079369,42.97657158,37.35321117
79905,73.79604008,9.731282948,0.60471869,4.461626528,0.174660454,104.3827655,S,80632.60356,81152.32038,290.4413523,0,1677.984005,6385.106308,225.5921222,9.291029256
79920,137.7535545,4.001555839,4.115999858,1.119063315,0.386403586,278.4734668,S,81278.20264,82248.34738,0.307680758,1,1728.994326,3384.540681,45.43745178,33.96366744
79935,106.3785726,2.771677798,4.772980752,0.309885152,0.488979561,343.8666714,P,80983.85611,81733.03905,391.6301379,1,1783.712106,6295.409421,168.8047235,10.72224815
79950,126.0539166,6.162825378,4.345200812,1.07223801,1.765151997,271.3828702,S,81192.84823,82080.59697,625.4319007,1,1693.324463,2727.614682,17.92384298,21.55537871
79965,61.52227281,6.810421299,1.595977165,3.625255081,1.502319855,308.2945932,S,80571.58844,81004.86589,407.8073825,0,1793.525623,4071.898743,55.28217157,33.23272452
79980,142.3344875,3.579283067,2.222819209,1.95100786,0.655371007,292.3881287,P,81383.36906,82385.77553,479.2680493,1,1816.914999,3670.256584,34.63447891,8.643475534
79995,39.17350796,8.119089711,0.417822229,2.806245386,0.126066137,326.0672361,P,80381.23731,80657.1211,143.8047932,0,1698.172536,6408.923649,240.5036667,9.938039892
80010,3.880293471,9.352768398,2.275367103,1.726880027,2.043479378,319.3654071,S,80048.25836,80075.58576,642.6591077,1,1741.33623,4045.25882,60.05569414,36.29727214
80025,69.27005615,1.041535008,2.379167195,0.538165518,1.008245389,218.2953477,P,80707.97891,81195.82099,78.34594344,0,1802.818713,3024.910237,24.31327791,23.79447571
80040,156.0106226,9.888851314,3.205257969,4.177232204,0.460918532,24.74947697,P,81578.21104,82676.93322,280.560168,0,1693.82743,3388.319411,44.68023078,44.39293706
80055,53.8880058,8.575633135,3.331741162,2.857009657,1.955487597,136.2757414,S,80586.31719,80965.82947,341.9936633,0,1672.881506,3802.353477,39.59447723,47.82075697
80070,130.1056208,6.413965158,3.183389573,3.574017907,1.33059564,47.96505116,P,81352.79664,82269.07996,693.2100958,1,1825.663276,6861.208268,202.7054005,0
80085,39.53541994,7.363614726,4.591094073,2.0680849,0.295509935,44.29334322,S,80474.80563,80753.23823,438.2705193,0,1699.474909,5919.574814,252.8463661,11.58644897
80100,43.17865912,3.524377088,3.812009274,2.383804415,1.924637953,312.4975895,P,80525.72672,80829.81723,194.8884594,0,1897.524254,6132.73711,138.4903744,6.934079899
80115,177.0305743,7.059962337,0.767446832,2.650687508,0.517414078,208.8838428,P,81860.46053,83107.21806,271.69203,0,1874.911991,5775.785154,98.09905884,4.105066373
80130,8.486882563,9.336194295,3.15769014,1.515929462,0.119344882,134.3606924,P,80213.67774,80273.44756,623.7732438,1,1735.936971,4610.901437,54.91628004,25.26390842
